direct or enc-dec,sample id,model name,bucket,pass rate,source kind,session id,run id,source record id,source relative path,phase,split,generation type,optimization target
direct,HumanEval/72,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000356,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000357,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000358,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000359,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000009,human_eval_dspy_direct_optimized_20260515T071204Z,human_eval_dspy_direct_optimized_20260515T071204Z:baseline_scores:eval:HumanEval/72,session_000009/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T071204Z_summary.json,baseline,eval,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000018,human_eval_dspy_direct_gepa_optimized_20260515T073248Z,human_eval_dspy_direct_gepa_optimized_20260515T073248Z:baseline_scores:eval:HumanEval/72,session_000018/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T073248Z_summary.json,baseline,eval,direct_gepa,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000355,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000356,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000357,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000358,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000359,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000355,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000356,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000357,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000358,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000359,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000009,human_eval_dspy_direct_optimized_20260515T071204Z,human_eval_dspy_direct_optimized_20260515T071204Z:optimized_scores:eval:HumanEval/72,session_000009/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T071204Z_summary.json,optimized,eval,direct,
direct,HumanEval/72,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000018,human_eval_dspy_direct_gepa_optimized_20260515T073248Z,human_eval_dspy_direct_gepa_optimized_20260515T073248Z:optimized_scores:eval:HumanEval/72,session_000018/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T073248Z_summary.json,optimized,eval,direct_gepa,
direct,HumanEval/72,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:baseline_scores:eval:HumanEval/72,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,baseline,eval,direct,
direct,HumanEval/72,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:baseline_scores:eval:HumanEval/72,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,baseline,eval,direct_gepa,
direct,HumanEval/72,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:optimized_scores:eval:HumanEval/72,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,optimized,eval,direct,
direct,HumanEval/72,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:optimized_scores:eval:HumanEval/72,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,optimized,eval,direct_gepa,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000001,human_eval_dspy_direct_eval_20260515T045620Z,human_eval_dspy_direct_eval_20260515T045620Z:attempt:000002,raw/logs/archive/human_eval_dspy_direct_eval_20260515T045620Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000003,human_eval_dspy_direct_eval_20260515T051718Z,human_eval_dspy_direct_eval_20260515T051718Z:attempt:000002,raw/logs/human_eval_dspy_direct_eval_20260515T051718Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000155,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000156,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000157,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000158,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000159,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000360,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000361,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000362,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000363,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000364,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000009,human_eval_dspy_direct_optimized_20260515T071204Z,human_eval_dspy_direct_optimized_20260515T071204Z:baseline_scores:eval:HumanEval/73,session_000009/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T071204Z_summary.json,baseline,eval,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000018,human_eval_dspy_direct_gepa_optimized_20260515T073248Z,human_eval_dspy_direct_gepa_optimized_20260515T073248Z:baseline_scores:eval:HumanEval/73,session_000018/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T073248Z_summary.json,baseline,eval,direct_gepa,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000360,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000361,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000362,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000363,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000364,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000360,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000361,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,0.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000362,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000363,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000364,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000009,human_eval_dspy_direct_optimized_20260515T071204Z,human_eval_dspy_direct_optimized_20260515T071204Z:optimized_scores:eval:HumanEval/73,session_000009/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T071204Z_summary.json,optimized,eval,direct,
direct,HumanEval/73,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000018,human_eval_dspy_direct_gepa_optimized_20260515T073248Z,human_eval_dspy_direct_gepa_optimized_20260515T073248Z:optimized_scores:eval:HumanEval/73,session_000018/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T073248Z_summary.json,optimized,eval,direct_gepa,
direct,HumanEval/73,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:baseline_scores:eval:HumanEval/73,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,baseline,eval,direct,
direct,HumanEval/73,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:baseline_scores:eval:HumanEval/73,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,baseline,eval,direct_gepa,
direct,HumanEval/73,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:optimized_scores:eval:HumanEval/73,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,optimized,eval,direct,
direct,HumanEval/73,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:optimized_scores:eval:HumanEval/73,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,optimized,eval,direct_gepa,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000003,human_eval_dspy_direct_eval_20260515T051718Z,human_eval_dspy_direct_eval_20260515T051718Z:attempt:000021,raw/logs/human_eval_dspy_direct_eval_20260515T051718Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000365,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000366,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000367,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000368,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000369,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000365,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,non-baseline,0.8365482233502538,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000366,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000367,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000368,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000369,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/74,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000365,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
